duration,loan_amt,installment_rate,present_residence_since,age,num_curr_loans,num_people_provide_maint,Debt_to_Duration_Ratio,checking_acc_status_below_0,checking_acc_status_below_200,checking_acc_status_no_cheking_acc,cred_hist_delay_in_past,cred_hist_no_loan_or_paid_duly_other,cred_hist_paid_duly_this_bank,cred_hist_risky_acc_or_curr_loan_other,purpose_car_new,purpose_car_used,purpose_domestic_applience,purpose_education,purpose_furniture_equipment,purpose_others,purpose_radio_tv,purpose_repairs,purpose_retraining,saving_acc_bonds_below_100,saving_acc_bonds_below_1000,saving_acc_bonds_below_500,saving_acc_bonds_unknown_no_saving_acc,present_employment_since_below_1y,present_employment_since_below_4y,present_employment_since_below_7y,present_employment_since_unemployed,personal_stat_gender_male:divorced,personal_stat_gender_male:married_or_widowed,personal_stat_gender_male:single,other_debtors_guarantors_guarantor,other_debtors_guarantors_none,property_life_insurance_or_aggreements,property_real_estate,property_unknown_or_no_property,other_installment_plans_none,other_installment_plans_store,housing_own,housing_rent,job_skilled_official,job_unemployed_non_resident,job_unskilled_resident,telephone_yes,is_foreign_worker_yes,target_good,age_risk_category_B. Adulto (25-44),age_risk_category_C. Senior (45+),duration_risk_category_Largo Plazo (>36m),duration_risk_category_Medio Plazo (13-36m),Probabilidad_Buen_Credito,Etiqueta_Predicha
15,3959,3,2,29,1,1,263.93333333333334,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,0.2917793685072385,False
9,3577,1,2,26,1,2,397.44444444444446,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,0.9416789033940083,True
24,5804,4,2,27,2,1,241.83333333333334,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.9796936062314717,True
18,2169,4,2,28,1,1,120.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,0.8283590638872483,True
24,2439,4,4,35,1,1,101.625,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,0.5394043409495223,True
27,4526,4,2,32,2,2,167.62962962962962,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,True,0.9355241292129319,True
10,2210,2,2,25,1,1,221.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,0.7367439791455223,True
15,2221,2,4,20,1,1,148.06666666666666,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,0.8628251508623127,True
18,2389,4,1,27,1,1,132.72222222222223,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,0.2095452101088299,False
12,3331,2,4,42,1,1,277.5833333333333,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,0.8655618332545029,True
36,7409,3,2,37,2,1,205.80555555555554,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.805693964787286,True
12,652,4,4,24,1,1,54.333333333333336,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,0.32225226022007664,False
36,7678,2,4,40,2,1,213.27777777777777,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9277970943918734,True
6,1343,1,4,46,2,2,223.83333333333334,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0.9446349703891532,True
24,1382,4,1,26,2,1,57.583333333333336,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.8813706009849356,True
15,874,4,1,24,1,1,58.266666666666666,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,0.9146769928161621,True
12,3590,2,2,29,1,2,299.1666666666667,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.574461695491759,True
11,1322,4,4,40,2,1,120.18181818181819,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.7908828579022862,True
18,1940,3,4,36,1,1,107.77777777777777,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,0.2786844941513871,False
36,3595,4,2,28,1,1,99.86111111111111,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.6809578112544206,True
9,1422,3,2,27,1,1,158.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,0.31740802750782615,False
30,6742,2,3,36,2,1,224.73333333333332,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.9763546054607921,True
24,7814,3,3,38,1,1,325.5833333333333,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,0.9697466460853396,True
24,9277,2,4,48,1,1,386.5416666666667,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,True,0.9581979032429165,True
30,2181,4,4,36,2,1,72.7,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.7912129644974196,True
18,1098,4,4,65,2,1,61.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,0.9531021246425719,True
24,4057,3,3,43,1,1,169.04166666666666,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,0.7822546405447032,True
12,795,4,4,53,1,1,66.25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0.33391905191305193,False
24,2825,4,3,34,2,2,117.70833333333333,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9474113999757893,True
48,15672,2,2,23,1,1,326.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,0.26092765404132995,False
36,6614,4,4,34,2,1,183.72222222222223,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,0.7326613801986598,True
28,7824,3,4,40,2,2,279.42857142857144,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,0.9804090307323454,True
27,2442,4,4,43,4,2,90.44444444444444,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,0.6071679890108392,True
15,1829,4,4,46,2,1,121.93333333333334,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,0.9700801383027569,True
12,2171,4,4,38,2,1,180.91666666666666,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,0.4790403390959792,False
36,5800,3,4,34,2,1,161.11111111111111,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9177877945302546,True
18,1169,4,3,29,2,1,64.94444444444444,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9834638353238434,True
36,8947,3,2,31,1,2,248.52777777777777,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,0.9673843123813521,True
21,2606,4,4,28,1,1,124.0952380952381,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,0.3462917848218144,False
12,1592,3,2,35,1,1,132.66666666666666,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,0.9829044488916089,True
15,2186,1,4,33,1,1,145.73333333333332,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,0.9222121723019648,True
18,4153,2,3,42,1,1,230.72222222222223,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.5470299767583199,True
16,2625,2,4,43,1,1,164.0625,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,0.6623766691828586,True
20,3485,2,4,44,2,1,174.25,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9658278056548836,True
36,10477,2,4,42,2,1,291.02777777777777,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,True,0.9598073052930288,True
15,1386,4,2,40,1,1,92.4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,True,True,False,False,True,0.9679303153098712,True
24,1278,4,1,36,1,1,53.25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,0.9178797574680079,True
12,1107,2,2,20,1,2,92.25,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,0.785455570618089,True
21,3763,2,2,24,1,1,179.1904761904762,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,0.7669886393319609,True
36,3711,2,2,27,1,1,103.08333333333333,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.45681309931846387,False
15,3594,1,2,46,2,1,239.6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,0.9614003589359245,True
9,3195,1,2,33,1,1,355.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.750952366059331,True
36,4454,4,4,34,2,1,123.72222222222223,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.6788867645424749,True
24,4736,2,4,25,1,1,197.33333333333334,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,0.4643403905811503,False
30,2991,2,4,25,1,1,99.7,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.6872780996753474,True
11,2142,1,2,28,1,1,194.72727272727272,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,0.937842422523442,True
24,3161,4,2,31,1,1,131.70833333333334,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,0.2939897067438697,False
48,18424,1,2,32,1,1,383.8333333333333,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,0.10282089468633769,False
10,2848,1,2,32,1,2,284.8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.986537004863879,True
6,14896,1,4,68,1,1,2482.6666666666665,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,0.03264652608240771,False
24,2359,1,1,33,1,1,98.29166666666667,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.5389627052179516,True
24,3345,4,2,39,1,1,139.375,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,0.44525739934822633,False
18,1817,4,2,28,2,1,100.94444444444444,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.8297787873110041,True
48,12749,4,1,37,1,1,265.6041666666667,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,0.8879833483907321,True
9,1366,3,4,22,1,1,151.77777777777777,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,0.38228892447186513,False
12,2002,3,4,30,1,2,166.83333333333334,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False,0.6939623659208447,True
24,6872,2,1,55,1,1,286.3333333333333,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,0.3641242332939613,False
12,697,4,2,46,2,1,58.083333333333336,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,0.3828482273330424,False
18,1049,4,4,21,1,1,58.27777777777778,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,0.4519491183253063,False
48,10297,4,4,39,3,2,214.52083333333334,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.4079199973108672,False
30,1867,4,4,58,1,1,62.233333333333334,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,0.9703997472379073,True
12,1344,4,2,43,2,2,112.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.5892109045787494,True
24,1747,4,1,24,1,1,72.79166666666667,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,0.47817347619625883,False
9,1670,4,2,22,1,1,185.55555555555554,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,0.7175636500523567,True
9,1224,3,1,30,2,1,136.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.915662418513223,True
12,522,4,4,42,2,2,43.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,0.9918326804475277,True
12,1498,4,1,23,1,1,124.83333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,0.34363206217191733,False
30,1919,4,3,30,2,1,63.96666666666667,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,0.322364457125641,False
9,745,3,2,28,1,1,82.77777777777777,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0.7840886229846072,True
6,2063,4,3,30,1,1,343.8333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,0.6656275735745105,True
60,6288,4,4,42,1,1,104.8,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,0.05767363682437377,False
24,6842,2,4,46,2,2,285.0833333333333,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,True,0.996308263454162,True
12,3527,2,3,45,1,2,293.9166666666667,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,0.9589457205970305,True
10,1546,3,2,31,1,2,154.6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,0.892925861681646,True
24,929,4,2,31,1,1,38.708333333333336,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,True,0.9369979717049817,True
4,1455,2,1,42,3,2,363.75,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.9768289378372629,True
15,1845,4,1,46,1,1,123.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,0.6256748189501851,True
48,8358,1,1,30,2,1,174.125,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,0.23053183570335486,False
24,3349,4,4,30,1,2,139.54166666666666,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.5453799731857114,True
12,2859,4,4,38,1,1,238.25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,0.8635287606725195,True
18,1533,4,1,43,1,2,85.16666666666667,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,0.8832226746776335,True
24,3621,2,4,31,2,1,150.875,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.8738415452057011,True
18,3590,3,3,40,3,2,199.44444444444446,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,True,False,False,True,0.8587895056113468,True
36,2145,2,1,24,2,1,59.583333333333336,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,0.620590285420467,True
24,4113,3,4,28,1,1,171.375,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,0.8031904457929133,True
36,10974,4,2,26,2,1,304.8333333333333,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,0.5101096178994989,True
12,1893,4,4,29,1,1,157.75,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,0.519478063282697,True
24,1231,4,4,57,2,1,51.291666666666664,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,True,False,True,0.8555394651515353,True
30,3656,4,4,49,2,1,121.86666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,True,0.8403878835795534,True
9,1154,2,4,37,3,1,128.22222222222223,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.9224292650103698,True
28,4006,3,2,45,1,1,143.07142857142858,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,0.3121963672957152,False
24,3069,4,4,30,1,1,127.875,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,True,0.4159944311927074,False
6,1740,2,2,30,2,1,290.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,0.93899433572073,True
21,2353,1,4,47,2,1,112.04761904761905,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,0.5111203318819837,True
15,3556,3,2,29,1,1,237.06666666666666,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.7895805761380752,True
24,2397,3,2,35,2,1,99.875,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.918565966329725,True
6,454,3,1,22,1,1,75.66666666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.5925984163501219,True
